3.0625,-0.5625,0.5
2.5,-1.1875,0.1875
-1.625,-1.625,-0.3125
-3.3125,-1,0.625
-1.3125,0,1.4375
3.5625,-0.3125,1.75
5.8125,1.875,2.1875
3,1.6875,0.8125
0.9375,1.3125,1.0625
1.6875,1.9375,1.9375
5.625,1.875,1.125
6.1875,-0.0625,0.375
3.875,-0.25,1.5
2,0.1875,2.3125
2.875,0.6875,1.625
6.25,-0.5625,-0.375
4.4375,-1.375,0
-0.8125,-0.75,1
0.125,1.0625,1.125
2.9375,0.0625,0.3125
5.9375,0.8125,0.9375
2.0625,-0.4375,0.875
-2.75,-0.875,0.8125
-1.6875,0.0625,0.625
1.1875,0.75,1.125
3.3125,0.0625,0.5625
5.5,0.125,0.625
2,-0.3125,0.6875
-1.5625,-0.125,0.3125
-2,0.0625,1.4375
-1.25,-0.125,0.3125
3.4375,0.5,0.375
4.4375,-0.25,0.5
4.5625,0.875,1.125
-0.3125,-1.75,0.625
-3.1875,-0.875,1
-1,-0.6875,0.3125
3.5625,0,-0.1875
4.4375,0.25,-0.8125
2.25,-0.375,-0.0625
-0.3125,-1.375,0.5
-1.1875,-0.1875,0.3125
-1.0625,-0.0625,-0.625
-1,0.6875,0.9375
1.6875,0.125,0.25
2.5625,-0.6875,-0.4375
1.4375,0,0
-1.0625,-0.375,0.75
-0.75,-0.0625,0.125
-0.25,-0.8125,0.125
0.4375,-0.375,0.0625
1.8125,-1.5625,-0.25
0.4375,-1.6875,-0.1875
-2.5,-0.875,-0.1875
-2.625,-0.25,0.1875
0.125,0.8125,-0.125
1.8125,0.6875,-0.625
3.375,-0.8125,0
0.9375,-1.3125,0.5
-2.0625,-0.5625,0.1875
-4.125,-0.6875,0.25
-1.5,-0.1875,0.875
4.0625,0.6875,0
10.125,0.125,-0.8125
8.0625,-4.125,-1.1875
1.3125,-5.0625,-1.8125
-4.375,-2.5,-0.6875
-3.5625,-0.5,0.125
0.1875,0.1875,0.25
0.9375,0.875,-0.125
4.25,2.6875,1.25
4.5625,0.625,-0.375
-0.3125,-4.25,-1.9375
-5,-2,2.625
-4.4375,-0.4375,2.8125
2.3125,-1.3125,0.8125
2.75,-0.625,1.5
1.375,0.4375,2
-0.4375,-1.5,1.75
