-0.8125,0.125,1
-1,0.5,1.625
-1,0.5,1.5625
-0.0625,0.4375,1.25
1.1875,0.125,0.75
1.75,0.25,0.4375
0.625,0.6875,0.625
-0.6875,0.1875,0.6875
0.375,-0.3125,0.4375
1.25,-1.0625,0.375
0.8125,-0.8125,0.4375
-0.1875,-0.25,0.3125
-0.0625,0.0625,-0.0625
0.25,-0.6875,0.125
0.625,-1,0.5
0.0625,-1.125,0.25
0.75,-0.25,0.125
-0.125,0.1875,-0.125
-0.1875,-0.0625,-0.1875
0.3125,-0.625,-0.0625
0.9375,-0.4375,0.0625
0.375,0.125,0.375
-0.625,0.75,-0.0625
0.0625,0.6875,-0.4375
0.625,0.125,-1.0625
0.875,-0.0625,-1.6875
1.25,-0.4375,-2.25
1.4375,-0.375,-2.25
1.4375,-0.0625,-1.9375
-0.5,0.5,0
-3,-0.625,0.75
-2.3125,-0.25,1.125
-0.8125,-0.6875,0.25
-0.75,-1.625,-0.9375
-2.1875,-1.125,-0.6875
-1.0625,-0.25,-0.375
-0.375,-0.625,-0.5
-0.4375,-0.6875,0.375
0,-0.4375,0.625
-0.5625,-0.1875,0.5625
1.6875,-0.875,-0.125
1.375,-1.75,-0.3125
2.625,-1.75,0.8125
1.9375,-0.9375,2.5
-0.375,-0.0625,3
0.25,-0.6875,1.3125
5.125,-0.4375,-2
6.875,-4.4375,-4.25
2.75,-4.9375,-1.125
2.0625,-3.9375,0.6875
3.5625,-2.3125,0.6875
-1.375,0.375,1.1875
-2.6875,0.8125,1.1875
-2.375,-0.25,1
2.75,0.9375,0.8125
5.75,0.4375,-0.4375
2.0625,-2,-0.9375
-0.125,-2.9375,1.375
1.25,-2.4375,2.0625
0.375,-0.625,0.75
-6.0625,0.6875,2.25
-3.5625,1.375,0.4375
2,2.4375,0
6.625,-0.6875,-2.9375
-1.1875,-1.3125,-2.3125
0.625,-1.4375,-0.0625
2.25,0.25,1.5
-5.3125,1.25,2.4375
-2.125,0.125,0.3125
3.875,1.0625,-1.9375
6.25,-1,-3.25
-2.6875,-3.1875,-1
-1.5,-2,1.0625
-0.375,0.375,1.125
-4,1.0625,2.125
-3.6875,-0.0625,1.0625
